Date,Close price,Inner
2020-05-12,77.852501,-1.0085116317593692
2020-05-13,76.912498,-1.028886745144799
2020-05-14,77.385002,-1.018644945304725
2020-05-15,76.927498,-1.0285616113943945
2020-05-18,78.739998,-0.9892746165538555
2020-05-19,78.285004,-0.9991368769292907
2020-05-20,79.807503,-0.9661358229388213
2020-05-21,79.212502,-0.9790328167137815
2020-05-22,79.722504,-0.9679782258488632
2020-05-26,79.182503,-0.9796830625390072
2020-05-27,79.527496,-0.972205138008788
2020-05-28,79.5625,-0.9714464058888441
2020-05-29,79.485001,-0.9731262419236839
2020-06-01,80.462502,-0.9519383375134098
2020-06-02,80.834999,-0.9438642477384492
2020-06-03,81.279999,-0.9342186131431167
2020-06-04,80.580002,-0.949391456468575
2020-06-05,82.875,-0.8996460360078592
2020-06-08,83.364998,-0.8890250435124801
2020-06-09,85.997498,-0.8319640703164976
2020-06-10,88.209999,-0.7840068204562561
2020-06-11,83.974998,-0.8758029376626988
2020-06-12,84.699997,-0.8600881614020667
2020-06-15,85.747498,-0.8373829661565718
2020-06-16,88.019997,-0.7881252246458792
2020-06-17,87.897499,-0.7907804402563491
2020-06-18,87.932503,-0.7900217081364053
2020-06-19,87.43,-0.8009137538017045
2020-06-22,89.717499,-0.7513308785406078
2020-06-23,91.6325,-0.7098221147300552
2020-06-24,90.014999,-0.7448823924909193
2020-06-25,91.209999,-0.718980070375364
2020-06-26,88.407501,-0.7797258493914307
2020-06-29,90.445,-0.7355618699704083
2020-06-30,91.199997,-0.7191968695601337
2020-07-01,91.027496,-0.7229359293653683
2020-07-02,91.027496,-0.7229359293653683
2020-07-06,93.462502,-0.6701557538295441
2020-07-07,93.172501,-0.6764416946796138
2020-07-08,95.342499,-0.6294057221389351
2020-07-09,95.752502,-0.620518667934463
2020-07-10,95.919998,-0.6168880944239467
2020-07-13,95.477501,-0.6264794750341282
2020-07-14,97.057503,-0.5922320099736919
2020-07-15,97.724998,-0.5777636664586101
2020-07-16,96.522499,-0.6038285337737843
2020-07-17,96.327499,-0.6080552725290422
2020-07-20,98.357498,-0.5640538599832218
2020-07-21,97.0,-0.5934784210436589
2020-07-22,97.272499,-0.5875718462535613
2020-07-23,92.845001,-0.6835404482301112
2020-07-24,92.614998,-0.6885258974297296
2020-07-27,94.809998,-0.640947991953877
2020-07-28,93.252502,-0.6747076263352064
2020-07-29,95.040001,-0.6359625427542583
2020-07-30,96.190002,-0.6110356002143329
2020-07-31,106.260002,-0.3927624757761386
2020-08-03,108.9375,-0.33472614468010914
2020-08-04,109.665001,-0.3189571361099094
2020-08-05,110.0625,-0.3103411133997746
2020-08-06,113.902496,-0.2271069599985662
2020-08-07,111.112503,-0.2875816858447122
2020-08-10,112.727501,-0.2525756620689987
2020-08-11,109.375,-0.32524307695997906
2020-08-12,113.010002,-0.24645228809413142
2020-08-13,115.010002,-0.2031011213735367
2020-08-14,114.907501,-0.2053228903435506
2020-08-17,114.607498,-0.21182563037838967
2020-08-18,115.5625,-0.19112540491813912
2020-08-19,115.707497,-0.18798251035764602
2020-08-20,118.275002,-0.1323303417021658
2020-08-21,124.370003,-0.00021763944557007874
2020-08-24,125.857498,0.03202468242495566
2020-08-25,124.824997,0.009644620929865042
2020-08-26,126.522499,0.04643896703513654
2020-08-27,125.010002,0.01365471222943694
2020-08-28,124.807503,0.009265428274560018
2020-08-31,129.039993,0.10100711809118527
2020-09-01,134.179993,0.21241961656311342
2020-09-02,131.399994,0.15216151649707005
2020-09-03,120.879997,-0.0758655554265079
2020-09-04,120.959999,-0.07413146540651754
2020-09-08,112.82,-0.2505706922837548
2020-09-09,117.32,-0.15303056716241664
2020-09-10,113.489998,-0.23604809478352212
2020-09-11,112.0,-0.2683446706391985
2020-09-14,115.360001,-0.19551468887301604
2020-09-15,115.540001,-0.19161308386816236
2020-09-16,112.129997,-0.2655269098291098
2020-09-17,110.339996,-0.30432622571962553
2020-09-18,106.839996,-0.3801907674806663
2020-09-21,110.080002,-0.3099617473398028
2020-09-22,111.809998,-0.2724630748288218
2020-09-23,107.120003,-0.3741214524106996
2020-09-24,108.220001,-0.3502783540655392
2020-09-25,112.279999,-0.2622755289738985
2020-09-28,114.959999,-0.2041849655683017
2020-09-29,114.089996,-0.22304278811851044
2020-09-30,115.809998,-0.18576074138763238
2020-10-01,116.790001,-0.16451860466779067
2020-10-02,113.019997,-0.24623564063844516
2020-10-05,116.5,-0.17080454551786034
2020-10-06,113.160004,-0.24320090723892007
2020-10-07,115.080002,-0.20158383053831602
2020-10-08,114.970001,-0.20396816638353202
2020-10-09,116.970001,-0.1606169996629373
2020-10-12,124.400002,0.0004326063796555612
2020-10-13,121.099998,-0.07109690541165921
2020-10-14,121.190002,-0.06914601620689884
2020-10-15,120.709999,-0.07955036124659189
2020-10-16,119.019997,-0.11618214047666099
2020-10-19,115.980003,-0.18207578383846496
2020-10-20,117.510002,-0.14891216297279328
2020-10-21,116.870003,-0.1627845146478003
2020-10-22,115.75,-0.18706123303808336
2020-10-23,115.040001,-0.20245087554831104
2020-10-26,115.050003,-0.20223407636354135
2020-10-27,116.599998,-0.16863703053299733
2020-10-28,111.199997,-0.28568520235418654
2020-10-29,115.32,-0.1963817338830114
2020-10-30,108.860001,-0.33640598071494887
2020-11-02,108.769997,-0.338356869919709
2020-11-03,110.440002,-0.3021585373300955
2020-11-04,114.949997,-0.20440176475307142
2020-11-05,119.029999,-0.11596534129189129
2020-11-06,118.690002,-0.12333497460764224
2020-11-09,116.32,-0.17470615052271402
2020-11-10,115.970001,-0.18229258302323467
2020-11-11,119.489998,-0.10599459462173795
2020-11-12,119.209999,-0.11206373628703793
2020-11-13,119.260002,-0.1109798920922729
2020-11-16,120.300003,-0.0884372637219802
2020-11-17,119.389999,-0.10816213128218426
2020-11-18,118.029999,-0.13764092465218866
2020-11-19,118.639999,-0.12441881880240728
2020-11-20,117.339996,-0.152597142197544
2020-11-23,113.849998,-0.22824488477381508
2020-11-24,115.169998,-0.1996331147382224
2020-11-25,116.029999,-0.18099209137278338
2020-11-27,116.589996,-0.16885382971776702
2020-11-30,119.050003,-0.1155317429223519
2020-12-01,122.720001,-0.03598239534122746
2020-12-02,123.080002,-0.028179163655937117
2020-12-03,122.940002,-0.031213745326378453
2020-12-04,122.25,-0.046169941196150505
2020-12-07,123.75,-0.013656566155704458
2020-12-08,124.379997,-1.013665467135688e-06
2020-12-09,121.779999,-0.056357487051073546
2020-12-10,123.239998,-0.024711157020622838
2020-12-11,122.410004,-0.04270176115616947
2020-12-14,121.779999,-0.056357487051073546
2020-12-15,127.879997,0.07586352809557363
2020-12-16,127.809998,0.07434625893593597
2020-12-17,128.699997,0.09363750645101733
2020-12-18,126.660004,0.049419468125094325
2020-12-21,128.229996,0.08344996059609429
2020-12-22,131.880005,0.16256603494143015
2020-12-23,130.960007,0.14262454160112284
2020-12-24,131.970001,0.16451675074152314
2020-12-28,136.690002,0.26682552587770997
2020-12-29,134.869995,0.22737581243288518
2020-12-30,133.720001,0.20244902162204353
2020-12-31,132.690002,0.18012319243652053
2021-01-04,129.410004,0.10902732236591177
2021-01-05,131.009995,0.14370806066213768
2021-01-06,126.599998,0.04811880306997629
2021-01-07,130.919998,0.14175732318646075
2021-01-08,132.050003,0.1662508407615138
2021-01-11,128.979996,0.0997066481163173
2021-01-12,128.800003,0.09580519484054739
2021-01-13,130.889999,0.14110707736123512
2021-01-14,128.910004,0.09818953068576308
2021-01-15,127.139999,0.059823639760120305
2021-01-19,127.830002,0.07477985730547536
2021-01-20,132.029999,0.16581724239197443
2021-01-21,136.869995,0.2707269791534799
2021-01-22,139.070007,0.3184135226531348
2021-01-25,142.919998,0.4018643235100291
2021-01-26,143.160004,0.4070665935700005
2021-01-27,142.059998,0.3832233218201737
2021-01-28,137.089996,0.2754956291683292
2021-01-29,131.960007,0.1643001249614202
2021-02-01,134.139999,0.21155272328220154
2021-02-02,134.990005,0.22997709919195464
2021-02-03,133.940002,0.20721767163689223
2021-02-04,137.389999,0.28199836920316795
2021-02-05,136.759995,0.2683426649838475
2021-02-08,136.910004,0.27159419756814196
2021-02-09,136.009995,0.2520859774636245
2021-02-10,135.389999,0.23864720248257323
2021-02-11,135.130005,0.23301168086239657
2021-02-12,135.369995,0.23821360411303386
2021-02-16,133.190002,0.1909609841166692
2021-02-17,130.839996,0.1400232331664707
2021-02-18,129.710007,0.11553006240075113
2021-02-19,129.869995,0.11899789563139836
2021-02-22,126.0,0.035113496404964605
2021-02-23,125.860001,0.03207893641010627
2021-02-24,125.349998,0.021024323869604587
2021-02-25,120.989998,-0.0734812195812919
2021-02-26,121.260002,-0.06762872537167817
2021-03-01,127.790001,0.07391281229548033
2021-03-02,125.120003,0.016039048074652944
2021-03-03,122.059998,-0.05028834538577387
2021-03-04,120.129997,-0.09212224294673092
2021-03-05,121.419998,-0.06416071873636389
2021-03-08,116.360001,-0.17383910551271867
2021-03-09,121.089996,-0.0713137045964289
2021-03-10,119.980003,-0.09537345039727552
2021-03-11,121.959999,-0.05245588204622018
2021-03-12,121.029999,-0.07261417457129657
2021-03-15,123.989998,-0.008454469500399815
2021-03-16,125.57,0.025792995560036593
2021-03-17,124.760002,0.0082358163893626
2021-03-18,120.529999,-0.08345196625144524
2021-03-19,119.989998,-0.09515680294158926
2021-03-22,123.389999,-0.021459797840994804
2021-03-23,122.540001,-0.039884000346080827
2021-03-24,120.089996,-0.09298928795672626
2021-03-25,120.589996,-0.08215149627657758
2021-03-26,121.209999,-0.0687125695664432
2021-03-29,121.389999,-0.06481096456158952
2021-03-30,119.900002,-0.09710751874168257
2021-03-31,122.150002,-0.048337456181013504
2021-04-01,123.0,-0.02991325367592748
2021-04-05,125.900002,0.032945981420101605
2021-04-06,126.209999,0.03966534723504361
2021-04-07,127.900002,0.07629714814069632
2021-04-08,130.360001,0.1296190615314447
2021-04-09,133.0,0.18684257992704614
2021-04-12,131.240005,0.14869366159083952
2021-04-13,134.429993,0.21783851240318777
2021-04-14,132.029999,0.16581724239197443
2021-04-15,134.5,0.2193559549674922
2021-04-16,134.160004,0.21198634332732424
2021-04-19,134.839996,0.22672556660766013
2021-04-20,133.110001,0.18922691577226247
2021-04-21,133.5,0.19768037160719482
2021-04-22,131.940002,0.1638665049162975
2021-04-23,134.320007,0.21545450169172228
2021-04-26,134.720001,0.22412460498234088
2021-04-27,134.389999,0.2169716191222759
2021-04-28,133.580002,0.1994144616271855
2021-04-29,133.479996,0.19724677323765544
2021-04-30,131.460007,0.1534623332812715
2021-05-03,132.539993,0.17687165985222605
2021-05-04,127.849998,0.075213282270348
2021-05-05,128.100006,0.08063235151508939
2021-05-06,129.740005,0.11618028655039347
2021-05-07,130.210007,0.12636785408089982
2021-05-10,126.849998,0.053537698910050634
2021-05-11,125.910004,0.0331627806048713
2021-05-12,122.769997,-0.034898702875545876
2021-05-13,124.970001,0.012787667219441605
2021-05-14,127.449997,0.06654302725064562
2021-05-17,126.269997,0.04096583888549489
2021-05-18,124.849998,0.010186532189455906
2021-05-19,124.690002,0.006718525554141932
2021-05-20,127.309998,0.06350846725578728
2021-05-21,125.43,0.022758413889595257
2021-05-24,127.099998,0.05895659475012497
2021-05-25,126.900002,0.054621564780398965
2021-05-26,126.849998,0.053537698910050634
2021-05-27,125.279999,0.019507054709967227
2021-05-28,124.610001,0.004984457209734566
2021-06-01,124.279999,-0.0021685286503301377
2021-06-02,125.059998,0.014738404695118217
2021-06-03,123.540001,-0.018208416985783463
2021-06-04,125.889999,0.0327291605597486
2021-06-07,125.900002,0.032945981420101605
2021-06-08,126.739998,0.05115338474041793
2021-06-09,127.129997,0.05960684057535061
2021-06-10,126.110001,0.03749783225018061
2021-06-11,127.349998,0.06437549059019931
2021-06-14,130.479996,0.13222002315676334
2021-06-15,129.639999,0.11401259816086341
2021-06-16,130.149994,0.12506703729669832
2021-06-17,131.789993,0.16061497233200303
2021-06-18,130.460007,0.13178674992097417
2021-06-21,132.300003,0.17166973660158816
2021-06-22,133.979996,0.2080845649178041
2021-06-23,133.699997,0.20201542325250413
2021-06-24,133.410004,0.19572965580710122
2021-06-25,133.110001,0.18922691577226247
2021-06-28,134.779999,0.22542509663279217
2021-06-29,136.330002,0.25902231586800323
2021-06-30,136.960007,0.272678041762907
2021-07-01,137.270004,0.2793974075778493
2021-07-02,139.960007,0.3377047918437991
2021-07-06,142.020004,0.38235642853926183
2021-07-07,144.570007,0.43762923113477026
2021-07-08,143.240005,0.4088006619144079
2021-07-09,145.110001,0.4493339160958308
2021-07-12,144.5,0.43611178857046584
2021-07-13,145.639999,0.4608219319256212
2021-07-14,149.149994,0.5369031211423483
2021-07-15,148.479996,0.5223805236421158
2021-07-16,146.389999,0.47707861944584423
2021-07-19,142.449997,0.39167677765510606
2021-07-20,146.149994,0.47187637106145613
2021-07-21,145.399994,0.4556196835412331
2021-07-22,146.800003,0.4859656953258999
2021-07-23,148.559998,0.5241146136621065
2021-07-26,148.990005,0.5334352662361177
2021-07-27,146.770004,0.4853154495006743
2021-07-28,144.979996,0.4465159818810751
2021-07-29,145.639999,0.4608219319256212
2021-07-30,145.860001,0.4655906036160538
2021-08-02,145.520004,0.45822097030030257
2021-08-03,147.360001,0.49810397865649986
2021-08-04,146.949997,0.4892169027764442
2021-08-05,147.059998,0.4916012386216605
2021-08-06,146.139999,0.4716597236057699
2021-08-09,146.089996,0.4705758794110055
2021-08-10,145.600006,0.45995506032029326
2021-08-11,145.860001,0.4655906036160538
2021-08-12,148.889999,0.5312675778465876
2021-08-13,149.100006,0.5358196020813341
2021-08-16,151.119995,0.5796040420377173
2021-08-17,150.190002,0.5594459012417243
2021-08-18,146.360001,0.4764283952962025
2021-08-19,146.699997,0.4837980069363699
2021-08-20,148.190002,0.5160947345211296
2021-08-23,149.710007,0.5490417296066984
2021-08-24,149.619995,0.5470906669972713
2021-08-25,148.360001,0.5197795620167972
2021-08-26,147.539993,0.5020054102566864
2021-08-27,148.600006,0.5249818104011853
2021-08-30,153.119995,0.622955208758312
2021-08-31,151.830002,0.5949938579526124
2021-09-01,152.509995,0.609733102908531
2021-09-02,153.649994,0.6344432462636863
2021-09-03,154.300003,0.6485325705281302
2021-09-07,156.690002,0.7003371930836573
2021-09-08,155.110001,0.6660897496988044
2021-09-09,154.070007,0.6435472730575952
2021-09-10,148.970001,0.5330016678665783
2021-09-13,149.550003,0.5455735495667177
2021-09-14,148.119995,0.5145772919568252
2021-09-15,149.029999,0.5343021595170296
2021-09-16,148.789993,0.5290998894570582
2021-09-17,146.059998,0.46992565526136315
2021-09-20,142.940002,0.4022979218795685
2021-09-21,143.429993,0.412918762645864
2021-09-22,145.850006,0.4653739561603676
2021-09-23,146.830002,0.48661594115112555
2021-09-24,146.919998,0.48856665695121854
2021-09-27,145.369995,0.45496943771600745
2021-09-28,141.910004,0.3799721143696288
2021-09-29,142.830002,0.3999136077099361
2021-09-30,141.5,0.37108503848957375
2021-10-01,142.649994,0.3960118293004154
2021-10-04,139.139999,0.3199306400836884
2021-10-05,141.110001,0.36263158265464135
2021-10-06,142.0,0.3819228301697224
2021-10-07,143.289993,0.4098841809754227
2021-10-08,142.899994,0.4014307251404897
2021-10-11,142.809998,0.39948000934039674
2021-10-12,141.509995,0.37130168594526
2021-10-13,140.910004,0.35829653100933145
2021-10-14,143.759995,0.42007174850592904
2021-10-15,144.839996,0.44348140021063376
2021-10-18,146.550003,0.48054679948582557
2021-10-19,148.759995,0.5284496653074159
2021-10-20,149.259995,0.5392874569875645
2021-10-21,149.479996,0.5440561070024132
2021-10-22,148.690002,0.5269325262012783
2021-10-25,148.639999,0.5258486820065132
2021-10-26,149.320007,0.5405882520961827
2021-10-27,148.850006,0.5304007062412597
2021-10-28,152.570007,0.6110338980171491
2021-10-29,149.800003,0.550992445406792
2021-11-01,148.960007,0.5327850420864754
2021-11-02,150.020004,0.5557610954216408
2021-11-03,151.490005,0.5876242246368611
2021-11-04,150.960007,0.5761362088070701
2021-11-05,151.279999,0.5830722220776987
2021-11-08,150.440002,0.5648647970817987
2021-11-09,150.809998,0.5728846762227756
2021-11-10,147.919998,0.5102422403115159
2021-11-11,147.869995,0.5091583961167508
2021-11-12,149.990005,0.5551108495964151
2021-11-15,150.0,0.5553274970521013
2021-11-16,151.0,0.5770030804123987
2021-11-17,153.490005,0.6309753913574558
2021-11-18,157.869995,0.7259142297197245
2021-11-19,160.550003,0.7840049665299886
2021-11-22,161.020004,0.7941925123849117
2021-11-23,161.410004,0.8026459898954273
2021-11-24,161.940002,0.8141340057252184
2021-11-26,156.809998,0.7029381763845598
2021-11-29,160.240005,0.777285579039463
2021-11-30,165.300003,0.8869639874914012
